# test:492
# test:432
دو	O	O	O
کاری	O	O	O
که	O	O	O
المعتز	O	B-PER	B-PER	*
کرد	O	O	O
این	O	O	O
بود	O	O	O
که	O	O	O
با	O	O	O
نوشتن	O	O	O
کتاب	O	O	O
البدیع	O	O	O
به	O	O	O
این	O	O	O
مطالب	O	O	O
متفرقه	O	O	O
نظم	O	O	O
خاصی	O	O	O
داد	O	O	O
و	O	O	O
آن	O	O	O
را	O	O	O
به	O	O	O
عنوان	O	O	O
یک	O	O	O
علم	O	O	O
،	O	O	O
فصل‌بندی	O	O	O
کرد	O	O	O
.	O	O	O

# test:981
بر	O	O	O
اساس	O	O	O
توافق	O	O	O
انجام‌شده	O	O	O
میان	O	O	O
سران	O	O	O
کشورهای	O	O	O
منطقهٔ	O	B-LOC	B-LOC	*
یورو	O	I-LOC	I-LOC	*
،	O	O	O
کشورهای	O	O	O
منطقهٔ	O	B-LOC	B-LOC	*
یورو	O	I-LOC	I-LOC	*
و	O	O	O
صندوق	B-ORG	B-ORG	B-ORG
بین‌المللی	I-ORG	I-ORG	I-ORG
پول	I-ORG	I-ORG	I-ORG
109	O	O	O
میلیارد	O	O	O
یورو	O	O	O
به	O	O	O
یونان	B-LOC	B-LOC	B-LOC
وام	O	O	O
خواهند	O	O	O
داد	O	O	O
.	O	O	O

# test:1389
کمیک‌استریپ‌ها	O	O	O
،	O	O	O
سابقه‌ای	O	O	O
بسیار	O	O	O
طولانی	O	O	O
دارند	O	O	O
،	O	O	O
ولی	O	O	O
به	O	O	O
طور	O	O	O
رسمی	O	O	O
از	O	O	O
اوایل	O	B-DAT	B-DAT	*
قرن	B-DAT	I-DAT	I-DAT	*
بیستم	I-DAT	I-DAT	I-DAT
،	O	O	O
عمومیت	O	O	O
پیدا	O	O	O
کردند	O	O	O
.	O	O	O

# test:648
با	O	O	O
استفاده	O	O	O
از	O	O	O
لیزر	O	O	O
می‌توان	O	O	O
ایزوتوپ‌های	O	O	O
بور	O	O	O
،	O	O	O
کلر	O	O	O
،	O	O	O
گوگرد	O	O	O
،	O	O	O
کربن	O	O	O
و	O	O	O
هیدروژن	O	O	O
را	O	O	O
هم	O	O	O
جداسازی	O	O	O
کرد	O	O	O
.	O	O	O

# test:665
فوکوشیما	B-PER	B-LOC	B-LOC	*
،	O	O	O
دو	O	O	O
برابر	O	O	O
تخمین‌های	O	O	O
قبلی	O	O	O
رادیواکتیو	B-ORG	O	O	*
تشعشع	O	O	O
کرده	O	O	O
است	O	O	O
.	O	O	O

# test:153
وزیر	O	O	O
دفاع	B-ORG	O	O	*
فرانسه	I-ORG	B-LOC	B-LOC	*
از	O	O	O
افغانستان	B-LOC	B-LOC	B-LOC
دیدن	O	O	O
می‌کند	O	O	O
.	O	O	O

# test:681
روزگاری	O	O	O
فرامی‌رسد	O	O	O
که	O	O	O
برای	O	O	O
دیدن	O	O	O
مهندس	O	O	O
نادر	O	B-PER	B-PER	*
لحظه‌شماری	O	O	O
خواهید	O	O	O
کرد	O	O	O
.	O	O	O

# test:1040
ترکیبت	O	O	O
را	O	O	O
در	O	O	O
تمام	O	O	O
جهان	O	B-LOC	B-LOC	*
اشاعه	O	O	O
کن	O	O	O
.	O	O	O

# test:241
صادق	B-PER	B-PER	B-PER
طباطبایی	I-PER	I-PER	I-PER
تاریخ	O	O	O
را	O	O	O
تحریف	O	O	O
کرده	O	O	O
است	O	O	O
.	O	O	O

# test:1451
اینجا	O	O	O
روح	O	O	O
ما	O	O	O
آرامش	O	O	O
پیدا	O	O	O
می‌کند	O	O	O
.	O	O	O

# test:37
در	O	O	O
جام	O	O	O
جهانی	O	O	O
2010	B-DAT	O	O	*
آفریقای	B-LOC	B-LOC	B-LOC
جنوبی	I-LOC	I-LOC	I-LOC
این	O	O	O
موجود	O	O	O
دریایی	O	O	O
شگفت‌انگیز	O	O	O
پیشگویی	O	O	O
کرد	O	O	O
که	O	O	O
آلمان	B-LOC	B-LOC	B-LOC
از	O	O	O
سد	O	O	O
انگلیس	B-LOC	B-LOC	B-LOC
می‌گذرد	O	O	O
و	O	O	O
به	O	O	O
یک	O	O	O
چهارم	O	O	O
نهایی	O	O	O
می‌رسد	O	O	O
.	O	O	O

# test:449
براتی‌پور	B-PER	B-PER	B-PER
اشعار	O	O	O
عاشورایی	O	O	O
را	O	O	O
گردآوری	O	O	O
می‌کند	O	O	O
.	O	O	O

# test:963
خبر	O	O	O
خوش	O	O	O
هسته‌ای	O	O	O
رئیس	O	O	O
جمهور	O	O	O
19	B-DAT	B-DAT	B-DAT
دی‌ماه	I-DAT	I-DAT	I-DAT
لو	I-DAT	O	O	*
رفته	O	O	O
بود	O	O	O
.	O	O	O

# test:1156
با	O	O	O
طبیب	B-PER	O	O	*
مجالست	O	O	O
کردی	O	O	O
.	O	O	O

# test:152
او	O	O	O
فرزند	O	O	O
اسلام	O	O	O
بود	O	O	O
و	O	O	O
در	O	O	O
آغوش	O	O	O
اسلام	O	O	O
پرورش	O	O	O
یافته	O	O	O
بود	O	O	O
و	O	O	O
در	O	O	O
برآمدن	O	O	O
و	O	O	O
بالیدن	O	O	O
نهال	O	O	O
اسلام	O	O	O
،	O	O	O
که	O	O	O
به	O	O	O
دست	O	O	O
پیامبر	B-PER	B-PER	B-PER
اکرم	I-PER	I-PER	I-PER
(	I-PER	O	O	*
ص	O	O	O
)	O	O	O
کاشته	O	O	O
شده	O	O	O
بود	O	O	O
،	O	O	O
رنج‌های	O	O	O
بسیار	O	O	O
کشیده	O	O	O
و	O	O	O
خون‌ها	O	O	O
نثار	O	O	O
کرده	O	O	O
بود	O	O	O
.	O	O	O

# test:766
بایستی	O	O	O
برگه‌ها	O	O	O
را	O	O	O
به	O	O	O
همدیگر	O	O	O
منگنه	O	O	O
بکند	O	O	O
.	O	O	O

# test:1436
پس	O	O	O
از	O	O	O
فوت	O	O	O
حاجی	B-PER	B-PER	B-PER
سبزواری	I-PER	I-PER	I-PER
به	O	O	O
مشهد	B-LOC	B-LOC	B-LOC
عودت	O	O	O
کرد	O	O	O
و	O	O	O
در	O	O	O
مدرسهٔ	B-LOC	B-ORG	B-ORG	*
میرزا	I-LOC	I-ORG	I-ORG	*
جعفر	O	I-ORG	I-ORG	*
سکونت	O	O	O
گزید	O	O	O
.	O	O	O

# test:162
گارت	B-PER	B-PER	B-PER
مک	I-PER	I-PER	I-PER
نامارا	I-PER	I-PER	I-PER
که	O	O	O
اهل	O	O	O
هاوایی	O	B-LOC	B-LOC	*
است	O	O	O
،	O	O	O
روی	O	O	O
موج	O	O	O
بلندی	O	O	O
در	O	O	O
آب‌های	O	O	O
ساحلی	O	O	O
پرتغال	B-LOC	B-LOC	B-LOC
در	O	O	O
صد	O	O	O
و	O	O	O
پنجاه	O	O	O
کیلومتری	O	O	O
شمال	B-LOC	O	O	*
لیسبون	I-LOC	B-LOC	B-LOC	*
موج‌سواری	O	O	O
کرده	O	O	O
است	O	O	O
که	O	O	O
ارتفاع	O	O	O
آن	O	O	O
به	O	O	O
سی	O	O	O
متر	O	O	O
می‌رسد	O	O	O
.	O	O	O

# test:1022
موسوی	B-PER	B-PER	B-PER
با	O	O	O
دشمنان	O	O	O
انقلاب	O	O	O
و	O	O	O
امام	B-PER	B-PER	B-PER
حسین	I-PER	I-PER	I-PER
(	I-PER	O	O	*
ع	O	O	O
)	O	O	O
در	O	O	O
عمل	O	O	O
همراهی	O	O	O
و	O	O	O
همدلی	O	O	O
کرده	O	O	O
است	O	O	O
.	O	O	O

# test:782
احتمالاً	O	O	O
تاریخ‌نویسان	O	O	O
به	O	O	O
زودی	O	O	O
دوران	O	O	O
ماقبل	O	O	O
گوگل	B-ORG	B-ORG	B-ORG
را	O	O	O
عصر	O	O	O
تاریکی	O	O	O
نام	O	O	O
خواهند	O	O	O
گذاشت	O	O	O
.	O	O	O

# test:858
از	O	O	O
دادن	O	O	O
پست	O	O	O
نمایندگی	O	O	O
آموزش	B-ORG	O	O	*
و	I-ORG	O	O	*
پرورش	I-ORG	O	O	*
هم	O	O	O
مضایقه	O	O	O
کردی	O	O	O
.	O	O	O

# test:607
به	O	O	O
سراغ	O	O	O
رادیاتور	B-ORG	O	O	*
اتاق	O	O	O
خود	O	O	O
رفتم	O	O	O
که	O	O	O
به	O	O	O
شدت	O	O	O
گرگر	O	O	O
می‌کرد	O	O	O
و	O	O	O
من	O	O	O
علت	O	O	O
را	O	O	O
در	O	O	O
حرکت	O	O	O
توده‌های	O	O	O
هوای	O	O	O
موجود	O	O	O
در	O	O	O
پره‌های	O	O	O
رادیاتور	O	O	O
ریشه‌یابی	O	O	O
کرده	O	O	O
بودم	O	O	O
.	O	O	O

# test:387
نیروهای	O	O	O
ایرانی	O	O	O
،	O	O	O
به	O	O	O
رهبری	O	O	O
خشایارشا	B-PER	B-PER	B-PER
در	O	O	O
جنگ	O	O	O
ترموپیل	B-LOC	B-LOC	B-LOC
،	O	O	O
سپاه	B-ORG	O	O	*
اسپارت	I-ORG	B-LOC	B-LOC	*
را	O	O	O
در	O	O	O
هم	O	O	O
می‌کوبند	O	O	O
.	O	O	O

# test:1241
دادکان	B-PER	B-PER	B-PER
علیه	O	O	O
مسئولان	O	O	O
ورزشی	O	O	O
افشاگری	O	O	O
کرد	O	O	O
.	O	O	O

# test:1376
باید	O	O	O
زودتر	O	O	O
از	O	O	O
این	O	O	O
به	O	O	O
دامان	O	O	O
نظام	O	O	O
برمی‌گشتیم	O	O	O
.	O	O	O

# test:1076
شب	O	O	O
را	O	O	O
باید	O	O	O
در	O	O	O
مشعر	O	B-LOC	B-LOC	*
وقوف	O	O	O
کنید	O	O	O
.	O	O	O

# test:707
لپ‌هایش	O	O	O
حتی	O	O	O
زیر	O	O	O
رژگونه	B-PER	O	O	*
هم	O	O	O
گل	O	O	O
انداختند	O	O	O
.	O	O	O

# test:798
فرماندهٔ	O	O	O
انتظامی	B-ORG	O	O	*
خراسان	I-ORG	B-LOC	B-LOC	*
رضوی	I-ORG	I-LOC	I-LOC	*
خاطرنشان	O	O	O
کرد	O	O	O
:	O	O	O
اگر	O	O	O
از	O	O	O
منابع	O	O	O
طبیعی	O	O	O
حفاظت	O	O	O
نکنیم	O	O	O
آیندگان	O	O	O
ما	O	O	O
را	O	O	O
نفرین	O	O	O
خواهند	O	O	O
کرد	O	O	O
.	O	O	O

# test:839
به	O	O	O
قلم‌کاری	O	O	O
قدیمی	O	O	O
که	O	O	O
برداشت	O	O	O
هنری	O	O	O
دورهٔ	O	O	O
خود	O	O	O
و	O	O	O
ویژگی‌های	O	O	O
کاراکتریستیک	O	O	O
نقوش	O	O	O
و	O	O	O
سوژه‌های	O	O	O
آنها	O	O	O
را	O	O	O
منعکس	O	O	O
می‌کنند	O	O	O
امروزه	O	B-DAT	B-DAT	*
اهمیت	O	O	O
خاصی	O	O	O
مبذول	O	O	O
داشته	O	O	O
می‌شود	O	O	O
.	O	O	O

# test:256
مسئولان	O	O	O
ذوب‌آهن	B-ORG	B-ORG	B-ORG
حمایت	O	O	O
مالی	O	O	O
نکنند	O	O	O
بسکتبال	O	O	O
تحلیل	O	O	O
خواهد	O	O	O
رفت	O	O	O
.	O	O	O

# test:670
وای	O	O	O
بر	O	O	O
آن	O	O	O
که	O	O	O
به	O	O	O
مؤمنی	B-PER	O	O	*
تطاول	O	O	O
کند	O	O	O
و	O	O	O
حق	O	O	O
او	O	O	O
را	O	O	O
بکاهد	O	O	O
.	O	O	O

# test:23
حکومت‌ها	O	O	O
مسیحی	O	O	O
شدند	O	O	O
و	O	O	O
پادشاهان	O	O	O
با	O	O	O
نام	O	O	O
مسیح	O	B-PER	B-PER	*
تاج‌گذاری	O	O	O
می‌کردند	O	O	O
.	O	O	O

# test:400
گمرک	B-ORG	O	O	*
قایق‌ها	O	O	O
را	O	O	O
گرو	O	O	O
گرفت	O	O	O
!	O	O	O

# test:689
درخت	O	O	O
تنومند	O	O	O
امسال	B-DAT	B-DAT	B-DAT
پربارتر	O	O	O
از	O	O	O
همیشه	O	O	O
بود	O	O	O
و	O	O	O
سیب‌های	O	O	O
خوش‌رنگ	O	O	O
بر	O	O	O
روی	O	O	O
آن	O	O	O
خودنمایی	O	O	O
می‌کردند	O	O	O
و	O	O	O
دل	O	O	O
می‌بردند	O	O	O
.	O	O	O

# test:1290
چه	O	O	O
بسا	O	O	O
از	O	O	O
مردمی	O	O	O
بودند	O	O	O
که	O	O	O
می‌پنداشتند	O	O	O
دین	O	O	O
اسلام	O	O	O
همراه	O	O	O
با	O	O	O
وفات	O	O	O
رسول‌الله	B-PER	B-PER	B-PER
صلی‌الله	I-PER	O	O	*
علیه	I-PER	O	O	*
و	O	O	O
سلم	O	O	O
زوال	O	O	O
خواهد	O	O	O
کرد	O	O	O
اما	O	O	O
خداوند	O	O	O
ابوبکر	B-PER	B-PER	B-PER
را	O	O	O
برای	O	O	O
جاوید	O	O	O
ماندن	O	O	O
این	O	O	O
دین	O	O	O
آماده	O	O	O
نموده	O	O	O
بود	O	O	O
ابوبکر	B-PER	B-PER	B-PER
که	O	O	O
امتی	O	O	O
در	O	O	O
وجود	O	O	O
یک	O	O	O
شخص	O	O	O
بود	O	O	O
.	O	O	O

# test:30
آنها	O	O	O
همچنین	O	O	O
هیکل	B-PER	O	O	*
سلیمان	I-PER	B-PER	B-PER	*
را	O	O	O
در	O	O	O
بیت‌المقدس	B-LOC	B-LOC	B-LOC
بازسازی	O	O	O
خواهند	O	O	O
کرد	O	O	O
.	O	O	O

# test:643
هانیهٔ	O	B-PER	B-PER	*
8	O	O	O
ساله	O	O	O
جراحی	O	O	O
شد	O	O	O
.	O	O	O

# test:467
40	O	O	O
دقیقه	O	O	O
بارندگی	O	O	O
خیابان‌های	O	O	O
تهران	B-LOC	B-LOC	B-LOC
را	O	O	O
قفل	O	O	O
کرد	O	O	O
.	O	O	O

# test:213
کیوان	B-PER	B-PER	B-PER
علی‌محمدی	I-PER	I-PER	I-PER
و	O	O	O
امید	B-PER	B-PER	B-PER
بنکدار	I-PER	I-PER	I-PER
پیش‌تر	O	O	O
فیلم	O	O	O
سینمایی	O	O	O
"	O	O	O
شبانه	O	O	O
"	O	O	O
را	O	O	O
کارگردانی	O	O	O
کرده	O	O	O
بودند	O	O	O
.	O	O	O

# test:279
حزب	O	O	O
مخالف	O	O	O
الجزایر	B-LOC	B-LOC	B-LOC
به	O	O	O
رغم	O	O	O
ممنوعیت	O	O	O
،	O	O	O
روز	B-DAT	B-DAT	B-DAT
شنبه	I-DAT	I-DAT	I-DAT
تظاهرات	O	O	O
خواهد	O	O	O
کرد	O	O	O
.	O	O	O

# test:362
گمان	O	O	O
می‌رود	O	O	O
که	O	O	O
امشب	O	B-DAT	B-DAT	*
دوباره	O	O	O
توفان	O	O	O
خواهد	O	O	O
شد	O	O	O
.	O	O	O

# test:1355
من	O	O	O
پس	O	O	O
از	O	O	O
ایشان	O	O	O
بدعت	O	O	O
گذاشتم	O	O	O
.	O	O	O

# test:535
با	O	O	O
وجودی	O	O	O
که	O	O	O
رادارهای	O	O	O
کشتی	O	O	O
،	O	O	O
جنگندهٔ	O	O	O
عراقی	O	O	O
را	O	O	O
رهگیری	O	O	O
می‌کردند	O	O	O
اما	O	O	O
ناوچهٔ	B-ORG	O	O	*
استارک	I-ORG	B-LOC	B-LOC	*
در	O	O	O
اعلام	O	O	O
خطر	O	O	O
ناشی	O	O	O
از	O	O	O
نزدیک	O	O	O
شدن	O	O	O
جنگندهٔ	O	O	O
عراقی	O	O	O
تعلل	O	O	O
نمود	O	O	O
.	O	O	O

# test:442
اینها	O	O	O
مکانیزم‌های	O	O	O
دفاعی	O	O	O
نویسنده	O	O	O
است	O	O	O
در	O	O	O
برابر	O	O	O
حمله‌های	O	O	O
ترسانندهٔ	O	O	O
منتقدان	O	O	O
خرده‌گیری	O	O	O
که	O	O	O
نویسنده	O	O	O
پیشاپیش	O	O	O
و	O	O	O
حتی	O	O	O
هنگام	O	O	O
نگارش	O	O	O
در	O	O	O
برابرشان	O	O	O
گارد	O	O	O
می‌گیرد	O	O	O
.	O	O	O

# test:1283
بعد	O	O	O
اسم	O	O	O
زاهد	B-PER	O	O	*
و	O	O	O
عابد	B-PER	O	O	*
به	O	O	O
میان	O	O	O
آمد	O	O	O
و	O	O	O
به	O	O	O
عده‌ای	O	O	O
اطلاق	O	O	O
گشت	O	O	O
که	O	O	O
از	O	O	O
دنیا	O	O	O
کناره	O	O	O
جسته	O	O	O
و	O	O	O
خود	O	O	O
را	O	O	O
وقف	O	O	O
عبادت	O	O	O
و	O	O	O
ریاضت	O	O	O
نموده	O	O	O
بودند	O	O	O
.	O	O	O

# test:959
از	O	O	O
پریروز	O	B-DAT	B-DAT	*
شرکت	O	O	O
فرانسوی	O	O	O
وارد	O	O	O
مسیر	O	O	O
ما	O	O	O
شده	O	O	O
بود	O	O	O
و	O	O	O
مسیر	O	O	O
ساحل	O	O	O
چپ	O	O	O
را	O	O	O
بازسازی	O	O	O
و	O	O	O
شن‌ریزی	O	O	O
می‌کرد	O	O	O
.	O	O	O

# test:178
گاهی	O	O	O
اوقات	O	O	O
طوطی	B-PER	O	O	*
از	O	O	O
او	O	O	O
وحشت	O	O	O
می‌کرد	O	O	O
.	O	O	O

# test:819
چنانچه	O	O	O
مجلس	O	O	O
قوانینی	O	O	O
در	O	O	O
حوزهٔ	O	O	O
شرع	O	O	O
وضع	O	O	O
کند	O	O	O
به	O	O	O
صورت	O	O	O
طبیعی	O	O	O
در	O	O	O
شورای	B-ORG	B-ORG	B-ORG
نگهبان	I-ORG	I-ORG	I-ORG
مطرح	O	O	O
می‌شود	O	O	O
و	O	O	O
فقها	O	O	O
بر	O	O	O
اساس	O	O	O
اصول	O	O	O
قانون	O	O	O
اساسی	O	O	O
نظر	O	O	O
خواهند	O	O	O
داد	O	O	O
.	O	O	O

# test:1410
امروز	B-DAT	B-DAT	B-DAT
وقتی	O	O	O
مدتی	O	O	O
در	O	O	O
خیابان	B-LOC	B-LOC	B-LOC
ولیعصر	I-LOC	I-LOC	I-LOC
یا	O	O	O
در	O	O	O
پارک	B-LOC	B-LOC	B-LOC
ملت	I-LOC	I-LOC	I-LOC
یا	O	O	O
میدان	B-LOC	B-LOC	B-LOC
ونک	I-LOC	I-LOC	I-LOC
یا	O	O	O
خیابان	B-LOC	B-LOC	B-LOC
مدائن	I-LOC	I-LOC	I-LOC
نازی‌آباد	I-LOC	B-LOC	B-LOC	*
قدم	O	O	O
می‌زنی	O	O	O
ناگهان	O	O	O
نگاهت	O	O	O
به	O	O	O
صورت	O	O	O
مردان	O	O	O
و	O	O	O
پسران	O	O	O
جوانی	O	O	O
گره	O	O	O
می‌خورد	O	O	O
که	O	O	O
کاملاً	O	O	O
بند	O	O	O
انداخته‌اند	O	O	O
و	O	O	O
ابروهایشان	O	O	O
را	O	O	O
دقیقاً	O	O	O
طبق	O	O	O
مدل	O	O	O
روز	O	O	O
ابروی	O	O	O
زنان	O	O	O
برداشته‌اند	O	O	O
و	O	O	O
حتی	O	O	O
تعدادیشان	O	O	O
خط	O	O	O
چشم	O	O	O
و	O	O	O
رژ	O	O	O
لب	O	O	O
و	O	O	O
.	O	O	O
.	O	O	O
.	O	O	O
بر	O	O	O
صورت	O	O	O
دارند	O	O	O
.	O	O	O

# test:1055
وی	O	O	O
در	O	O	O
عراق	B-LOC	B-LOC	B-LOC
بود	O	O	O
و	O	O	O
در	O	O	O
جنگ	O	O	O
با	O	O	O
ابوالسرایا	B-PER	B-PER	B-PER
که	O	O	O
به	O	O	O
همراهی	O	O	O
محمد	B-PER	B-PER	B-PER
بن	I-PER	I-PER	I-PER
ابراهیم	I-PER	I-PER	I-PER
طباطبا	I-PER	I-PER	I-PER
قیام	O	O	O
و	O	O	O
نهضت	O	O	O
کرده	O	O	O
بود	O	O	O
فرماندهی	O	O	O
لشگر	B-ORG	O	O	*
را	O	O	O
به	O	O	O
عهده	O	O	O
داشت	O	O	O
.	O	O	O

# test:224
رافق	B-PER	B-PER	B-PER
تقی	I-PER	I-PER	I-PER
،	O	O	O
نویسنده	O	O	O
و	O	O	O
پزشک	O	O	O
آذربایجانی	O	O	O
را	O	O	O
چند	O	B-DAT	B-DAT	*
روز	O	I-DAT	I-DAT	*
پیش	O	I-DAT	I-DAT	*
با	O	O	O
چاقو	O	O	O
در	O	O	O
باکو	B-LOC	B-LOC	B-LOC
سلاخی	O	O	O
کردند	O	O	O
.	O	O	O

# test:1051
آلمانی‌ها	O	O	O
خیال	O	O	O
می‌کردند	O	O	O
که	O	O	O
قوای	O	O	O
مهاجم	O	O	O
از	O	O	O
منطقهٔ	B-LOC	O	O	*
کاله	I-LOC	B-LOC	B-LOC	*
هجوم	O	O	O
خواهد	O	O	O
کرد	O	O	O
.	O	O	O

# test:446
در	O	O	O
دههٔ	B-DAT	O	O	*
فجر	I-DAT	O	O	*
90	I-DAT	O	O	*
شرکت	B-ORG	B-ORG	B-ORG
گاز	I-ORG	I-ORG	I-ORG
استان	I-ORG	I-ORG	I-ORG
فارس	I-ORG	I-ORG	I-ORG
به	O	O	O
سه	O	O	O
شهر	O	O	O
و	O	O	O
42	O	O	O
روستا	O	O	O
در	O	O	O
قالب	O	O	O
12	O	O	O
پروژه	O	O	O
،	O	O	O
گازرسانی	O	O	O
کرد	O	O	O
.	O	O	O

# test:1437
قیمت	O	O	O
نفت	O	O	O
در	O	O	O
سال	B-DAT	B-DAT	B-DAT
گذشته	I-DAT	I-DAT	I-DAT
به	O	O	O
بیش	O	O	O
از	O	O	O
100	O	O	O
دلار	O	O	O
نیز	O	O	O
رسید	O	O	O
و	O	O	O
اقتصاد	O	O	O
جهانی	O	O	O
را	O	O	O
دست‌خوش	O	O	O
تلاطم	O	O	O
کرد	O	O	O
.	O	O	O

# test:1061
به	O	O	O
گفتهٔ	O	O	O
سرمنشی	O	O	O
ناتو	B-ORG	B-ORG	B-ORG
روسیه	I-ORG	B-LOC	B-LOC	*
باز	O	O	O
کردن	O	O	O
یک	O	O	O
راه	O	O	O
دیگر	O	O	O
ترانزیتی	O	O	O
را	O	O	O
برای	O	O	O
ناتو	B-ORG	B-ORG	B-ORG
وعده	O	O	O
کرده	O	O	O
است	O	O	O
.	O	O	O

# test:1097
پزشکان	O	O	O
این	O	O	O
سازمان	O	O	O
در	O	O	O
اردوگاه‌های	B-LOC	O	O	*
آوارگان	I-LOC	O	O	*
داداب	I-LOC	B-LOC	B-LOC	*
و	O	O	O
چندین	O	O	O
اردوگاه	O	O	O
دیگر	O	O	O
،	O	O	O
طی	O	O	O
پنج	O	O	O
روز	O	O	O
هزاران	O	O	O
کودک	O	O	O
شش	O	O	O
ماهه	O	O	O
تا	O	O	O
پنج	O	O	O
ساله	O	O	O
را	O	O	O
مایه‌کوبی	O	O	O
خواهند	O	O	O
کرد	O	O	O
.	O	O	O

# test:962
آبا	O	O	O
و	O	O	O
اجداد	O	O	O
اینها	O	O	O
که	O	O	O
در	O	O	O
فلسطین	B-LOC	B-LOC	B-LOC
و	O	O	O
غزه	B-LOC	B-LOC	B-LOC
و	O	O	O
امثال	O	O	O
ذلک	B-PER	O	O	*
بودند	O	O	O
،	O	O	O
وقتی	O	O	O
اسلام	O	O	O
آمد	O	O	O
با	O	O	O
آغوش	O	O	O
باز	O	O	O
اسلام	O	O	O
را	O	O	O
قبول	O	O	O
کردند	O	O	O
ولی	O	O	O
یک	O	O	O
عده	O	O	O
لجاجت	O	O	O
کردند	O	O	O
.	O	O	O

# test:1070
حسن	B-PER	B-PER	B-PER
جان	I-PER	O	O	*
!	O	O	O
حسین	B-PER	B-PER	B-PER
جان	I-PER	O	O	*
!	O	O	O
زینبم!	O	O	O
عزیزم	B-PER	O	O	*
ام‌کلثوم	O	B-PER	B-PER	*
بیایید	O	O	O
با	O	O	O
مادر	O	O	O
وداع	O	O	O
کنید	O	O	O
.	O	O	O

# test:1085
بنی‌امیه	O	B-ORG	B-ORG	*
حسن	B-PER	B-PER	B-PER
بن	I-PER	I-PER	I-PER
علی	I-PER	I-PER	I-PER
را	O	O	O
با	O	O	O
دشنه	O	O	O
مجروح	O	O	O
کردند	O	O	O
و	O	O	O
قصد	O	O	O
آنها	O	O	O
کشتن	O	O	O
ایشان	O	O	O
بود	O	O	O
،	O	O	O
لشکر	O	O	O
او	O	O	O
را	O	O	O
متفرق	O	O	O
کردند	O	O	O
و	O	O	O
او	O	O	O
ناگزیر	O	O	O
با	O	O	O
آنها	O	O	O
مسالمت	O	O	O
کرد	O	O	O
.	O	O	O

# test:1449
در	O	O	O
برابر	O	O	O
مسائل	O	O	O
مختلف	O	O	O
و	O	O	O
پیش‌آمدهای	O	O	O
گوناگون	O	O	O
،	O	O	O
قدرت	O	O	O
ایستادگی	O	O	O
نخواهد	O	O	O
داشت	O	O	O
،	O	O	O
و	O	O	O
دچار	O	O	O
سستی	O	O	O
و	O	O	O
لغزش	O	O	O
خواهد	O	O	O
شد	O	O	O
و	O	O	O
از	O	O	O
راه	O	O	O
راست	O	O	O
،	O	O	O
انحراف	O	O	O
پیدا	O	O	O
خواهد	O	O	O
کرد	O	O	O
.	O	O	O

# test:1111
حامیان	O	O	O
میرحسین	B-PER	B-PER	B-PER
موسوی	I-PER	I-PER	I-PER
در	O	O	O
بیرجند	B-LOC	B-LOC	B-LOC
با	O	O	O
هورا	O	O	O
و	O	O	O
کف	O	O	O
زدن	O	O	O
نظم	O	O	O
مناظرهٔ	O	O	O
سیاسی	O	O	O
را	O	O	O
به	O	O	O
هم	O	O	O
زدند	O	O	O
.	O	O	O

# test:769
امام	B-PER	B-PER	B-PER
خمینی	I-PER	I-PER	I-PER
(	I-PER	O	O	*
ره	O	O	O
)	O	O	O
عاشق	O	O	O
جوانان	O	O	O
بود	O	O	O
و	O	O	O
همیشه	O	O	O
سفارش	O	O	O
می‌کرد	O	O	O
به	O	O	O
جوانان	O	O	O
میدان	O	O	O
بدهید	O	O	O
.	O	O	O

# test:1339
برای	O	O	O
اولین	O	O	O
بار	O	O	O
در	O	O	O
کشور	O	O	O
پسماندهای	O	O	O
الکترونیکی	O	O	O
با	O	O	O
همت	O	O	O
سازمان	B-ORG	B-ORG	B-ORG
بازیافت	I-ORG	I-ORG	I-ORG
و	O	I-ORG	I-ORG	*
تبدیل	O	I-ORG	I-ORG	*
مواد	O	I-ORG	I-ORG	*
زائد	O	I-ORG	I-ORG	*
شهرداری	B-ORG	I-ORG	I-ORG	*
اصفهان	I-ORG	I-ORG	I-ORG
بازیافت	O	O	O
می‌شود	O	O	O
.	O	O	O

# test:209
ذخایر	O	O	O
گازی	O	O	O
کشورهایی	O	O	O
مانند	O	O	O
آمریکا	B-LOC	B-LOC	B-LOC
و	O	O	O
کانادا	B-LOC	B-LOC	B-LOC
تنها	O	O	O
تا	O	O	O
12	B-DAT	O	O	*
سال	I-DAT	O	O	*
آینده	I-DAT	O	O	*
کفاف	O	O	O
خواهد	O	O	O
کرد	O	O	O
.	O	O	O

# test:1448
این	O	O	O
آهنگ	O	O	O
یکی	O	O	O
از	O	O	O
آهنگ‌های	O	O	O
آلبوم	O	O	O
زیبای	O	O	O
پرچم	O	O	O
سفید	O	O	O
می‌باشد	O	O	O
که	O	O	O
در	O	O	O
سال	B-DAT	B-DAT	B-DAT
1391	I-DAT	I-DAT	I-DAT
انتشار	O	O	O
پیدا	O	O	O
کرد	O	O	O
.	O	O	O

# test:1232
البشری	B-PER	B-PER	B-PER
در	O	O	O
اظهارات	O	O	O
خود	O	O	O
به	O	O	O
این	O	O	O
نکته	O	O	O
استناد	O	O	O
جسته	O	O	O
بود	O	O	O
که	O	O	O
قانونی	O	O	O
